time,Total, ,Free, ,Used, ,Buff/Cache
2020-01-17 01:20:23,131777510,  3970664 , 58730288 , 69076560 
2020-01-17 01:21:24,131777510,  4066908 , 58727088 , 68983520 
2020-01-17 01:22:24,131777510,  4010668 , 58725008 , 69041840 
2020-01-17 01:23:25,131777510,  3815152 , 58724740 , 69237616 
2020-01-17 01:24:25,131777510,  3631468 , 58986120 , 69159920 
2020-01-17 01:25:26,131777510,  3549000 , 58991400 , 69237112 
2020-01-17 01:26:27,131777510,  3477400 , 58987216 , 69312896 
2020-01-17 01:27:27,131777510,  3391080 , 58979696 , 69406736 
2020-01-17 01:28:28,131777510,  3304700 , 58980104 , 69492704 
2020-01-17 01:29:29,131777510,  3249348 , 58986604 , 69541560 
2020-01-17 01:30:29,131777510,  3092740 , 58988576 , 69696192 
2020-01-17 01:31:30,131777510,  3083184 , 58983792 , 69710536 
2020-01-17 01:32:30,131777510,  3007396 , 58986720 , 69783392 
2020-01-17 01:33:31,131777510,  2675180 , 58982932 , 70119400 
2020-01-17 01:34:32,131777510,  2340104 , 58981916 , 70455488 
2020-01-17 01:35:32,131777510,  1982452 , 58989052 , 70806008 
2020-01-17 01:36:33,131777510,  1628256 , 58986428 , 71162832 
2020-01-17 01:37:33,131777510,  1453120 , 58986912 , 71337480 
2020-01-17 01:38:34,131777510,  2597208 , 58983172 , 70197136 
2020-01-17 01:39:35,131777510,  2413288 , 58982984 , 70381240 
2020-01-17 01:40:35,131777510,  2319580 , 58993880 , 70464048 
2020-01-17 01:41:36,131777510,  1955980 , 59040336 , 70781200 
2020-01-17 01:42:37,131777510,  1755532 , 59157360 , 70864624 
2020-01-17 01:43:37,131777510,  1478296 , 59247760 , 71051456 
2020-01-17 01:44:38,131777510,  1508444 , 59249800 , 71019264 
2020-01-17 01:45:38,131777510,  1393524 , 59306328 , 71077664 
2020-01-17 01:46:39,131777510,  1267824 , 59302276 , 71207408 
2020-01-17 01:47:40,131777510,  1255044 , 59302196 , 71220272 
2020-01-17 01:48:40,131777510,  1195840 , 59301584 , 71280088 
2020-01-17 01:49:41,131777510,  1131108 , 59305144 , 71341264 
2020-01-17 01:50:41,131777510,  1061684 , 59308800 , 71407024 
2020-01-17 01:51:42,131777510,  1024712 , 59303392 , 71449408 
2020-01-17 01:52:43,131777510,   976396 , 59306236 , 71494880 
2020-01-17 01:53:43,131777510,   767760 , 59310220 , 71699536 
2020-01-17 01:54:44,131777510,   863800 , 59303460 , 71610256 
2020-01-17 01:55:45,131777510,   814432 , 59298964 , 71664112 
2020-01-17 01:56:45,131777510,   654028 , 59310120 , 71813360 
2020-01-17 01:57:46,131777510,   729308 , 59311228 , 71736976 
2020-01-17 01:58:46,131777510,   697056 , 59305836 , 71774624 
2020-01-17 01:59:47,131777510,   674796 , 59301580 , 71801136 
2020-01-17 02:00:48,131777510,   455992 , 59310288 , 72011232 
2020-01-17 02:01:48,131777510,   455592 , 59302432 , 72019488 
2020-01-17 02:02:49,131777510,   443184 , 59292464 , 72041864 
2020-01-17 02:03:50,131777510,   441724 , 59290460 , 72045328 
2020-01-17 02:04:50,131777510,   450764 , 59289248 , 72037504 
2020-01-17 02:05:51,131777510,   431760 , 59291900 , 72053856 
2020-01-17 02:06:51,131777510,   481540 , 59285876 , 72010096 
2020-01-17 02:07:52,131777510,   517284 , 59263356 , 71996872 
2020-01-17 02:08:53,131777510,  1159368 , 59268552 , 71349592 
2020-01-17 02:09:54,131777510,   923968 , 59273964 , 71579584 
2020-01-17 02:10:54,131777510,   569312 , 59379180 , 71829024 
2020-01-17 02:11:55,131777510,   387244 , 59375444 , 72014824 
2020-01-17 02:12:55,131777510,   419824 , 60246868 , 71110816 
2020-01-17 02:13:56,131777510,   402912 , 60261776 , 71112824 
2020-01-17 02:14:57,131777510,   442636 , 60252380 , 71082496 
2020-01-17 02:15:57,131777510,   438968 , 60263944 , 71074600 
2020-01-17 02:16:58,131777510,   528792 , 60266620 , 70982096 
2020-01-17 02:17:59,131777510,   471660 , 60247620 , 71058232 
2020-01-17 02:18:59,131777510,   435144 , 60236012 , 71106352 
2020-01-17 02:20:00,131777510,   448908 , 60235640 , 71092960 
2020-01-17 02:21:01,131777510,   393728 , 60259940 , 71123840 
2020-01-17 02:22:01,131777510,   427928 , 60241748 , 71107840 
2020-01-17 02:23:02,131777510,   507200 , 60266376 , 71003936 
2020-01-17 02:24:03,131777510,   539940 , 60308956 , 70928616 
