time,PID,USER,PR,NI,VIRT,RES,SHR,S,%CPU,%MEM,TIME+,COMMAND
2020-01-17 00:00:34,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:01:35,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:02:35,proc,artisan,20,0,6881256,598000,144428,R,12.5,0.0,0:20.23,worker
2020-01-17 00:03:36,proc,artisan,20,0,6881256,598000,144428,R,12.5,0.0,0:20.23,worker
2020-01-17 00:04:37,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:05:37,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:06:38,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:07:39,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:08:39,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:09:40,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:10:40,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:11:41,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:12:42,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:13:42,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:14:43,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:15:44,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:16:44,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:17:45,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:18:45,proc,artisan,20,0,6881256,598000,144428,R,12.5,0.0,0:20.23,worker
2020-01-17 00:19:46,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:20:47,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:21:47,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:22:48,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:23:48,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:24:49,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:25:50,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:26:50,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:27:51,proc,artisan,20,0,6881256,598000,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:28:52,proc,artisan,20,0,6881256,598000,144428,R,12.5,0.0,0:20.23,worker
2020-01-17 00:29:52,proc,artisan,20,0,6881256,598000,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:30:53,proc,artisan,20,0,6881256,597972,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:31:53,proc,artisan,20,0,6881256,597972,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:32:54,proc,artisan,20,0,6881256,597972,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:33:55,proc,artisan,20,0,6881256,597972,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:34:55,proc,artisan,20,0,6881256,597972,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:35:56,proc,artisan,20,0,6881256,597972,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:36:56,proc,artisan,20,0,6881256,597972,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:37:57,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:38:58,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:39:58,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:40:59,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:42:00,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:43:00,proc,artisan,20,0,6881256,597980,144428,R,6.2,0.0,0:20.23,worker
2020-01-17 00:44:01,proc,artisan,20,0,8394272,728600,179392,R,293.8,0.0,0:20.23,worker
2020-01-17 00:45:01,proc,artisan,20,0,7398568,654564,154576,R,158.9,0.0,0:20.23,worker
2020-01-17 00:46:02,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:47:03,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
2020-01-17 00:48:03,proc,artisan,20,0,6881256,597980,144428,R,13.4,0.0,0:20.23,worker
2020-01-17 00:49:04,proc,artisan,20,0,6881256,597980,144428,R,0.0,0.0,0:20.23,worker
